,Yearmonth,Yearmonth_LE,continentExp,continentExp_LE,countriesAndTerritories,countriesAndTerritories_LE,cases,deaths,geoId,countryterritoryCode,popData2019,14_days_1000,case/population%,deaths/population%,kmeans_cluster,predict LR
286,20202,5,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,361.1896464591447
287,20202,5,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,361.1896464591447
288,20202,5,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,361.1896464591447
289,20202,5,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,361.1896464591447
290,20202,5,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,361.1896464591447
291,20202,5,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,361.1896464591447
292,20202,5,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,361.1896464591447
293,20202,5,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,361.1896464591447
294,20202,5,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,361.1896464591447
295,20202,5,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,361.1896464591447
296,20202,5,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,361.1896464591447
297,20202,5,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,361.1896464591447
298,20202,5,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,361.1896464591447
299,20202,5,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,361.1896464591447
300,20202,5,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,361.1896464591447
301,20202,5,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,361.1896464591447
302,20202,5,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,361.1896464591447
303,20202,5,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,361.1896464591447
304,20202,5,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,361.1896464591447
305,20202,5,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,361.1896464591447
306,20202,5,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,361.1896464591447
307,20202,5,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,361.1896464591447
308,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
309,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
310,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
311,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
312,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
313,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
314,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
315,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
316,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
317,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
318,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
319,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
320,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
321,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
322,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
323,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
324,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
325,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
326,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
327,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
328,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
329,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
330,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
331,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
332,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
333,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
334,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
335,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
336,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
337,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
338,20201,1,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,368.0463845349806
339,201912,0,Asia,2,Afghanistan,0,0,0,AF,AFG,38041757.0,0.0,0.0,0.0,2,383.8412961356691
400,202010,2,Europe,3,Albania,1,203,5,AL,ALB,2862427.0,80.56100645,0.007,0.0,1,426.27093381137155
401,202010,2,Europe,3,Albania,1,182,5,AL,ALB,2862427.0,78.04565846,0.006,0.0,1,426.27093381137155
402,202010,2,Europe,3,Albania,1,171,4,AL,ALB,2862427.0,76.12421208,0.006,0.0,1,429.6127458854332
403,202010,2,Europe,3,Albania,1,168,4,AL,ALB,2862427.0,74.76173191,0.006,0.0,1,429.6127458854332
404,202010,2,Europe,3,Albania,1,165,3,AL,ALB,2862427.0,72.59573781,0.006,0.0,1,434.13486208633213
405,202010,2,Europe,3,Albania,1,167,2,AL,ALB,2862427.0,70.60442065,0.006,0.0,1,430.88642003949116
406,202010,2,Europe,3,Albania,1,169,4,AL,ALB,2862427.0,69.10219894,0.006,0.0,1,429.6127458854332
407,202010,2,Europe,3,Albania,1,162,4,AL,ALB,2862427.0,67.87946033,0.006,0.0,1,429.6127458854332
408,202010,2,Europe,3,Albania,1,158,3,AL,ALB,2862427.0,66.44710939,0.006,0.0,1,434.13486208633213
409,202010,2,Europe,3,Albania,1,144,4,AL,ALB,2862427.0,65.5038539,0.005,0.0,1,429.6127458854332
410,202010,2,Europe,3,Albania,1,149,4,AL,ALB,2862427.0,65.71346623,0.005,0.0,1,429.6127458854332
411,202010,2,Europe,3,Albania,1,152,3,AL,ALB,2862427.0,66.06282012,0.005,0.0,1,434.13486208633213
412,202010,2,Europe,3,Albania,1,159,1,AL,ALB,2862427.0,66.09775551,0.006,0.0,1,432.3961558369464
413,202010,2,Europe,3,Albania,1,157,1,AL,ALB,2862427.0,64.90995229,0.005,0.0,1,432.3961558369464
414,202010,2,Europe,3,Albania,1,131,3,AL,ALB,2862427.0,64.03656757,0.005,0.0,1,434.13486208633213
415,20209,12,Europe,3,Albania,1,127,4,AL,ALB,2862427.0,64.49072762,0.004,0.0,1,429.6127458854332
416,20209,12,Europe,3,Albania,1,132,3,AL,ALB,2862427.0,65.36411234,0.005,0.0,1,434.13486208633213
417,20209,12,Europe,3,Albania,1,106,2,AL,ALB,2862427.0,66.58685095,0.004,0.0,1,430.88642003949116
418,20209,12,Europe,3,Albania,1,108,2,AL,ALB,2862427.0,68.75284505,0.004,0.0,1,430.88642003949116
419,20209,12,Europe,3,Albania,1,124,3,AL,ALB,2862427.0,70.70922682,0.004,0.0,1,434.13486208633213
420,20209,12,Europe,3,Albania,1,134,0,AL,ALB,2862427.0,72.00183620000001,0.005,0.0,1,353.8067782408854
421,20209,12,Europe,3,Albania,1,121,3,AL,ALB,2862427.0,72.77041476,0.004,0.0,1,434.13486208633213
422,20209,12,Europe,3,Albania,1,131,3,AL,ALB,2862427.0,73.81847642,0.005,0.0,1,434.13486208633213
423,20209,12,Europe,3,Albania,1,150,2,AL,ALB,2862427.0,74.37744264,0.005,0.0,1,430.88642003949116
424,20209,12,Europe,3,Albania,1,159,4,AL,ALB,2862427.0,74.41237803,0.006,0.0,1,429.6127458854332
425,20209,12,Europe,3,Albania,1,153,5,AL,ALB,2862427.0,74.20276569,0.005,0.0,1,426.27093381137155
426,20209,12,Europe,3,Albania,1,125,5,AL,ALB,2862427.0,73.5739287,0.004,0.0,1,426.27093381137155
427,20209,12,Europe,3,Albania,1,132,5,AL,ALB,2862427.0,73.50405792,0.005,0.0,1,426.27093381137155
428,20209,12,Europe,3,Albania,1,144,3,AL,ALB,2862427.0,72.9450917,0.005,0.0,1,434.13486208633213
429,20209,12,Europe,3,Albania,1,152,2,AL,ALB,2862427.0,72.17651315,0.005,0.0,1,430.88642003949116
430,20209,12,Europe,3,Albania,1,167,4,AL,ALB,2862427.0,70.11532521,0.006,0.0,1,429.6127458854332
431,20209,12,Europe,3,Albania,1,168,4,AL,ALB,2862427.0,68.92752199,0.006,0.0,1,429.6127458854332
432,20209,12,Europe,3,Albania,1,164,3,AL,ALB,2862427.0,66.58685095,0.006,0.0,1,434.13486208633213
433,20209,12,Europe,3,Albania,1,161,3,AL,ALB,2862427.0,63.79201985,0.006,0.0,1,434.13486208633213
434,20209,12,Europe,3,Albania,1,156,2,AL,ALB,2862427.0,62.0801858,0.005,0.0,1,430.88642003949116
435,20209,12,Europe,3,Albania,1,151,1,AL,ALB,2862427.0,62.0801858,0.005,0.0,1,432.3961558369464
436,20209,12,Europe,3,Albania,1,147,2,AL,ALB,2862427.0,62.67408741,0.005,0.0,1,430.88642003949116
437,20209,12,Europe,3,Albania,1,151,3,AL,ALB,2862427.0,62.91863513,0.005,0.0,1,434.13486208633213
438,20209,12,Europe,3,Albania,1,153,4,AL,ALB,2862427.0,63.86189063,0.005,0.0,1,429.6127458854332
439,20209,12,Europe,3,Albania,1,135,6,AL,ALB,2862427.0,63.82695524,0.005,0.0,1,426.27093381137155
440,20209,12,Europe,3,Albania,1,123,5,AL,ALB,2862427.0,64.56059839999999,0.004,0.0,1,426.27093381137155
441,20209,12,Europe,3,Albania,1,116,5,AL,ALB,2862427.0,65.57372467,0.004,0.0,1,426.27093381137155
442,20209,12,Europe,3,Albania,1,122,6,AL,ALB,2862427.0,66.93620484,0.004,0.0,1,426.27093381137155
443,20209,12,Europe,3,Albania,1,93,6,AL,ALB,2862427.0,68.19387883,0.003,0.0,1,426.27093381137155
444,20209,12,Europe,3,Albania,1,133,4,AL,ALB,2862427.0,70.35987293,0.005,0.0,1,429.6127458854332
445,20208,11,Europe,3,Albania,1,101,5,AL,ALB,2862427.0,69.87077749,0.004,0.0,1,426.27093381137155
446,20208,11,Europe,3,Albania,1,84,4,AL,ALB,2862427.0,70.53454988,0.003,0.0,1,429.6127458854332
447,20208,11,Europe,3,Albania,1,112,5,AL,ALB,2862427.0,72.59573781,0.004,0.0,1,426.27093381137155
448,20208,11,Europe,3,Albania,1,156,3,AL,ALB,2862427.0,73.78354103,0.005,0.0,1,434.13486208633213
449,20208,11,Europe,3,Albania,1,168,4,AL,ALB,2862427.0,73.71367025,0.006,0.0,1,429.6127458854332
450,20208,11,Europe,3,Albania,1,154,5,AL,ALB,2862427.0,72.77041476,0.005,0.0,1,426.27093381137155
451,20208,11,Europe,3,Albania,1,178,4,AL,ALB,2862427.0,72.28131931,0.006,0.0,1,429.6127458854332
452,20208,11,Europe,3,Albania,1,152,5,AL,ALB,2862427.0,70.42974371,0.005,0.0,1,426.27093381137155
453,20208,11,Europe,3,Albania,1,156,5,AL,ALB,2862427.0,69.87077749,0.005,0.0,1,426.27093381137155
454,20208,11,Europe,3,Albania,1,152,2,AL,ALB,2862427.0,68.75284505,0.005,0.0,1,430.88642003949116
455,20208,11,Europe,3,Albania,1,155,4,AL,ALB,2862427.0,68.15894344,0.005,0.0,1,429.6127458854332
456,20208,11,Europe,3,Albania,1,158,2,AL,ALB,2862427.0,67.18075256,0.006,0.0,1,430.88642003949116
457,20208,11,Europe,3,Albania,1,155,2,AL,ALB,2862427.0,66.51698017,0.005,0.0,1,430.88642003949116
458,20208,11,Europe,3,Albania,1,119,2,AL,ALB,2862427.0,65.64359545,0.004,0.0,1,430.88642003949116
459,20208,11,Europe,3,Albania,1,120,3,AL,ALB,2862427.0,65.01475845,0.004,0.0,1,434.13486208633213
460,20208,11,Europe,3,Albania,1,143,6,AL,ALB,2862427.0,65.11956462,0.005,0.0,1,426.27093381137155
461,20208,11,Europe,3,Albania,1,146,6,AL,ALB,2862427.0,64.31605068,0.005,0.0,1,426.27093381137155
462,20208,11,Europe,3,Albania,1,154,5,AL,ALB,2862427.0,61.97537963,0.005,0.0,1,426.27093381137155
463,20208,11,Europe,3,Albania,1,141,3,AL,ALB,2862427.0,59.80938553,0.005,0.0,1,434.13486208633213
464,20208,11,Europe,3,Albania,1,140,5,AL,ALB,2862427.0,58.6565177,0.005,0.0,1,426.27093381137155
465,20208,11,Europe,3,Albania,1,125,1,AL,ALB,2862427.0,57.85300376,0.004,0.0,1,432.3961558369464
466,20208,11,Europe,3,Albania,1,136,6,AL,ALB,2862427.0,57.57352065,0.005,0.0,1,426.27093381137155
467,20208,11,Europe,3,Albania,1,124,4,AL,ALB,2862427.0,57.22416676,0.004,0.0,1,429.6127458854332
468,20208,11,Europe,3,Albania,1,135,1,AL,ALB,2862427.0,55.23284961,0.005,0.0,1,432.3961558369464
469,20208,11,Europe,3,Albania,1,127,6,AL,ALB,2862427.0,54.14985256,0.004,0.0,1,426.27093381137155
470,20208,11,Europe,3,Albania,1,139,6,AL,ALB,2862427.0,53.48608017,0.005,0.0,1,426.27093381137155
471,20208,11,Europe,3,Albania,1,130,4,AL,ALB,2862427.0,51.00566757,0.005,0.0,1,429.6127458854332
472,20208,11,Europe,3,Albania,1,101,6,AL,ALB,2862427.0,50.62137829,0.004,0.0,1,426.27093381137155
473,20208,11,Europe,3,Albania,1,123,5,AL,ALB,2862427.0,49.92267052,0.004,0.0,1,426.27093381137155
474,20208,11,Europe,3,Albania,1,120,4,AL,ALB,2862427.0,48.49031958,0.004,0.0,1,429.6127458854332
475,20208,11,Europe,3,Albania,1,79,3,AL,ALB,2862427.0,47.86148258,0.003,0.0,1,434.13486208633213
476,20207,10,Europe,3,Albania,1,92,4,AL,ALB,2862427.0,47.02303325,0.003,0.0,1,429.6127458854332
477,20207,10,Europe,3,Albania,1,108,2,AL,ALB,2862427.0,47.26758097,0.004,0.0,1,430.88642003949116
478,20207,10,Europe,3,Albania,1,117,4,AL,ALB,2862427.0,46.46406703,0.004,0.0,1,429.6127458854332
479,20207,10,Europe,3,Albania,1,117,6,AL,ALB,2862427.0,45.73042387,0.004,0.0,1,426.27093381137155
480,20207,10,Europe,3,Albania,1,126,4,AL,ALB,2862427.0,45.73042387,0.004,0.0,1,429.6127458854332
481,20207,10,Europe,3,Albania,1,67,6,AL,ALB,2862427.0,44.22820215,0.002,0.0,1,426.27093381137155
482,20207,10,Europe,3,Albania,1,104,5,AL,ALB,2862427.0,45.13652226,0.004,0.0,1,426.27093381137155
483,20207,10,Europe,3,Albania,1,108,3,AL,ALB,2862427.0,44.64742682,0.004,0.0,1,434.13486208633213
484,20207,10,Europe,3,Albania,1,68,3,AL,ALB,2862427.0,43.73910671,0.002,0.0,1,434.13486208633213
485,20207,10,Europe,3,Albania,1,119,4,AL,ALB,2862427.0,43.73910671,0.004,0.0,1,429.6127458854332
486,20207,10,Europe,3,Albania,1,81,1,AL,ALB,2862427.0,42.16701422,0.003,0.0,1,432.3961558369464
487,20207,10,Europe,3,Albania,1,82,1,AL,ALB,2862427.0,41.81766033,0.003,0.0,1,432.3961558369464
488,20207,10,Europe,3,Albania,1,102,4,AL,ALB,2862427.0,41.53817722,0.004,0.0,1,429.6127458854332
489,20207,10,Europe,3,Albania,1,55,3,AL,ALB,2862427.0,40.31543861,0.002,0.0,1,434.13486208633213
490,20207,10,Europe,3,Albania,1,99,3,AL,ALB,2862427.0,41.53817722,0.003,0.0,1,434.13486208633213
491,20207,10,Europe,3,Albania,1,85,4,AL,ALB,2862427.0,40.94427561,0.003,0.0,1,429.6127458854332
492,20207,10,Europe,3,Albania,1,96,2,AL,ALB,2862427.0,39.54686006,0.003,0.0,1,430.88642003949116
493,20207,10,Europe,3,Albania,1,117,2,AL,ALB,2862427.0,38.60360456,0.004,0.0,1,430.88642003949116
494,20207,10,Europe,3,Albania,1,83,4,AL,ALB,2862427.0,36.75202896,0.003,0.0,1,429.6127458854332
495,20207,10,Europe,3,Albania,1,93,4,AL,ALB,2862427.0,36.36773968,0.003,0.0,1,429.6127458854332
496,20207,10,Europe,3,Albania,1,90,2,AL,ALB,2862427.0,35.24980724,0.003,0.0,1,430.88642003949116
497,20207,10,Europe,3,Albania,1,82,0,AL,ALB,2862427.0,34.79564719,0.003,0.0,3,353.8067782408854
498,20207,10,Europe,3,Albania,1,68,2,AL,ALB,2862427.0,34.65590564,0.002,0.0,3,430.88642003949116
499,20207,10,Europe,3,Albania,1,74,2,AL,ALB,2862427.0,34.62097025,0.003,0.0,1,430.88642003949116
500,20207,10,Europe,3,Albania,1,71,3,AL,ALB,2862427.0,33.85239169,0.002,0.0,1,434.13486208633213
501,20207,10,Europe,3,Albania,1,74,2,AL,ALB,2862427.0,33.74758553,0.003,0.0,1,430.88642003949116
502,20207,10,Europe,3,Albania,1,67,2,AL,ALB,2862427.0,32.42004076,0.002,0.0,3,430.88642003949116
503,20207,10,Europe,3,Albania,1,90,3,AL,ALB,2862427.0,31.93094531,0.003,0.0,1,434.13486208633213
504,20207,10,Europe,3,Albania,1,82,4,AL,ALB,2862427.0,30.53352976,0.003,0.0,1,429.6127458854332
505,20207,10,Europe,3,Albania,1,45,3,AL,ALB,2862427.0,29.97456354,0.002,0.0,3,434.13486208633213
506,20207,10,Europe,3,Albania,1,69,4,AL,ALB,2862427.0,30.14924049,0.002,0.0,1,429.6127458854332
507,20206,9,Europe,3,Albania,1,64,3,AL,ALB,2862427.0,30.60340054,0.002,0.0,3,434.13486208633213
508,20206,9,Europe,3,Albania,1,72,2,AL,ALB,2862427.0,30.77807748,0.003,0.0,1,430.88642003949116
509,20206,9,Europe,3,Albania,1,61,2,AL,ALB,2862427.0,30.25404665,0.002,0.0,3,430.88642003949116
510,20206,9,Europe,3,Albania,1,77,2,AL,ALB,2862427.0,29.799886600000004,0.003,0.0,1,430.88642003949116
511,20206,9,Europe,3,Albania,1,78,2,AL,ALB,2862427.0,28.19285872,0.003,0.0,1,430.88642003949116
512,20206,9,Europe,3,Albania,1,67,2,AL,ALB,2862427.0,27.0050555,0.002,0.0,3,430.88642003949116
513,20206,9,Europe,3,Albania,1,52,1,AL,ALB,2862427.0,26.13167078,0.002,0.0,3,432.3961558369464
514,20206,9,Europe,3,Albania,1,68,0,AL,ALB,2862427.0,25.57270456,0.002,0.0,3,353.8067782408854
515,20206,9,Europe,3,Albania,1,36,1,AL,ALB,2862427.0,23.79099974,0.001,0.0,3,432.3961558369464
516,20206,9,Europe,3,Albania,1,53,1,AL,ALB,2862427.0,23.02242118,0.002,0.0,3,432.3961558369464
517,20206,9,Europe,3,Albania,1,50,3,AL,ALB,2862427.0,21.86955335,0.002,0.0,3,434.13486208633213
518,20206,9,Europe,3,Albania,1,66,1,AL,ALB,2862427.0,20.64681475,0.002,0.0,3,432.3961558369464
519,20206,9,Europe,3,Albania,1,50,1,AL,ALB,2862427.0,18.79523914,0.002,0.0,3,432.3961558369464
520,20206,9,Europe,3,Albania,1,82,1,AL,ALB,2862427.0,17.74717748,0.003,0.0,3,432.3961558369464
521,20206,9,Europe,3,Albania,1,69,0,AL,ALB,2862427.0,15.61611877,0.002,0.0,3,353.8067782408854
522,20206,9,Europe,3,Albania,1,57,0,AL,ALB,2862427.0,13.41518928,0.002,0.0,3,353.8067782408854
523,20206,9,Europe,3,Albania,1,48,0,AL,ALB,2862427.0,11.94790295,0.002,0.0,3,353.8067782408854
524,20206,9,Europe,3,Albania,1,31,1,AL,ALB,2862427.0,11.07451823,0.001,0.0,3,432.3961558369464
525,20206,9,Europe,3,Albania,1,44,1,AL,ALB,2862427.0,10.79503512,0.002,0.0,3,432.3961558369464
526,20206,9,Europe,3,Albania,1,42,0,AL,ALB,2862427.0,10.16619812,0.001,0.0,3,353.8067782408854
527,20206,9,Europe,3,Albania,1,36,0,AL,ALB,2862427.0,9.43255496,0.001,0.0,3,353.8067782408854
528,20206,9,Europe,3,Albania,1,17,0,AL,ALB,2862427.0,9.04826569,0.001,0.0,3,353.8067782408854
529,20206,9,Europe,3,Albania,1,14,0,AL,ALB,2862427.0,8.66397641,0.0,0.0,3,353.8067782408854
530,20206,9,Europe,3,Albania,1,20,1,AL,ALB,2862427.0,8.48929947,0.001,0.0,3,432.3961558369464
531,20206,9,Europe,3,Albania,1,15,0,AL,ALB,2862427.0,8.070074799999999,0.001,0.0,3,353.8067782408854
532,20206,9,Europe,3,Albania,1,13,0,AL,ALB,2862427.0,7.96526863,0.0,0.0,3,353.8067782408854
533,20206,9,Europe,3,Albania,1,20,0,AL,ALB,2862427.0,7.68578552,0.001,0.0,3,353.8067782408854
534,20206,9,Europe,3,Albania,1,21,0,AL,ALB,2862427.0,7.51110858,0.001,0.0,3,353.8067782408854
535,20206,9,Europe,3,Albania,1,6,0,AL,ALB,2862427.0,6.81240081,0.0,0.0,3,353.8067782408854
536,20206,9,Europe,3,Albania,1,15,0,AL,ALB,2862427.0,6.67265925,0.001,0.0,3,353.8067782408854
537,20205,8,Europe,3,Albania,1,23,0,AL,ALB,2862427.0,6.60278847,0.001,0.0,3,353.8067782408854
538,20205,8,Europe,3,Albania,1,23,0,AL,ALB,2862427.0,6.39317614,0.001,0.0,3,353.8067782408854
539,20205,8,Europe,3,Albania,1,26,0,AL,ALB,2862427.0,6.2184992,0.001,0.0,3,353.8067782408854
540,20205,8,Europe,3,Albania,1,21,0,AL,ALB,2862427.0,5.93901609,0.001,0.0,3,353.8067782408854
541,20205,8,Europe,3,Albania,1,25,1,AL,ALB,2862427.0,5.34511448,0.001,0.0,3,432.3961558369464
542,20205,8,Europe,3,Albania,1,6,0,AL,ALB,2862427.0,4.61147131,0.0,0.0,3,353.8067782408854
543,20205,8,Europe,3,Albania,1,9,1,AL,ALB,2862427.0,4.54160054,0.0,0.0,3,432.3961558369464
544,20205,8,Europe,3,Albania,1,8,0,AL,ALB,2862427.0,4.6464067,0.0,0.0,3,353.8067782408854
545,20205,8,Europe,3,Albania,1,12,0,AL,ALB,2862427.0,4.57653593,0.0,0.0,3,353.8067782408854
546,20205,8,Europe,3,Albania,1,5,0,AL,ALB,2862427.0,4.43679437,0.0,0.0,3,353.8067782408854
547,20205,8,Europe,3,Albania,1,15,0,AL,ALB,2862427.0,4.61147131,0.001,0.0,3,353.8067782408854
548,20205,8,Europe,3,Albania,1,1,0,AL,ALB,2862427.0,4.50666515,0.0,0.0,3,353.8067782408854
549,20205,8,Europe,3,Albania,1,2,0,AL,ALB,2862427.0,5.06563137,0.0,0.0,3,353.8067782408854
550,20205,8,Europe,3,Albania,1,13,0,AL,ALB,2862427.0,5.275243700000001,0.0,0.0,3,353.8067782408854
551,20205,8,Europe,3,Albania,1,17,0,AL,ALB,2862427.0,5.03069598,0.001,0.0,3,353.8067782408854
552,20205,8,Europe,3,Albania,1,18,0,AL,ALB,2862427.0,4.68134209,0.001,0.0,3,353.8067782408854
553,20205,8,Europe,3,Albania,1,18,0,AL,ALB,2862427.0,4.36692359,0.001,0.0,3,353.8067782408854
554,20205,8,Europe,3,Albania,1,4,0,AL,ALB,2862427.0,3.98263432,0.0,0.0,3,353.8067782408854
555,20205,8,Europe,3,Albania,1,4,0,AL,ALB,2862427.0,4.40185898,0.0,0.0,3,353.8067782408854
556,20205,8,Europe,3,Albania,1,4,0,AL,ALB,2862427.0,4.75121287,0.0,0.0,3,353.8067782408854
557,20205,8,Europe,3,Albania,1,12,0,AL,ALB,2862427.0,4.9608252,0.0,0.0,3,353.8067782408854
558,20205,8,Europe,3,Albania,1,6,0,AL,ALB,2862427.0,5.03069598,0.0,0.0,3,353.8067782408854
559,20205,8,Europe,3,Albania,1,8,0,AL,ALB,2862427.0,6.00888686,0.0,0.0,3,353.8067782408854
560,20205,8,Europe,3,Albania,1,10,0,AL,ALB,2862427.0,6.25343459,0.0,0.0,3,353.8067782408854
561,20205,8,Europe,3,Albania,1,12,0,AL,ALB,2862427.0,6.91720697,0.0,0.0,3,353.8067782408854
562,20205,8,Europe,3,Albania,1,17,0,AL,ALB,2862427.0,7.37136703,0.001,0.0,3,353.8067782408854
563,20205,8,Europe,3,Albania,1,8,0,AL,ALB,2862427.0,7.65085014,0.0,0.0,3,353.8067782408854
564,20205,8,Europe,3,Albania,1,6,0,AL,ALB,2862427.0,8.13994558,0.0,0.0,3,353.8067782408854
565,20205,8,Europe,3,Albania,1,7,0,AL,ALB,2862427.0,8.41942869,0.0,0.0,3,353.8067782408854
566,20205,8,Europe,3,Albania,1,9,0,AL,ALB,2862427.0,8.48929947,0.0,0.0,3,353.8067782408854
567,20205,8,Europe,3,Albania,1,7,0,AL,ALB,2862427.0,8.90852413,0.0,0.0,3,353.8067782408854
568,20204,7,Europe,3,Albania,1,16,1,AL,ALB,2862427.0,9.50242574,0.001,0.0,3,432.3961558369464
569,20204,7,Europe,3,Albania,1,14,2,AL,ALB,2862427.0,9.6072319,0.0,0.0,3,430.88642003949116
570,20204,7,Europe,3,Albania,1,10,0,AL,ALB,2862427.0,9.39761957,0.0,0.0,3,353.8067782408854
571,20204,7,Europe,3,Albania,1,14,1,AL,ALB,2862427.0,9.78190885,0.0,0.0,3,432.3961558369464
572,20204,7,Europe,3,Albania,1,34,0,AL,ALB,2862427.0,9.74697346,0.001,0.0,3,353.8067782408854
573,20204,7,Europe,3,Albania,1,15,0,AL,ALB,2862427.0,9.15307185,0.001,0.0,3,353.8067782408854
574,20204,7,Europe,3,Albania,1,29,0,AL,ALB,2862427.0,8.87358874,0.001,0.0,3,353.8067782408854
575,20204,7,Europe,3,Albania,1,25,1,AL,ALB,2862427.0,8.17488097,0.001,0.0,3,432.3961558369464
